Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Measured_Value
40,Formula,1.4000000000000004,0.8945195195195195,0.5054804804804809,0.5054804804804809,228.91
41,Formula,0.47999999999999987,0.731123981123981,-0.25112398112398115,0.25112398112398115,198.44
42,Formula,1.4899999999999998,0.6425890175890175,0.8474109824109822,0.8474109824109822,181.93
43,Formula,0.77,0.5605426855426855,0.20945731445731453,0.20945731445731453,166.63
44,Formula,1.4100000000000004,0.45688545688545695,0.9531145431145434,0.9531145431145434,147.3
45,Formula,2.4000000000000004,0.7696267696267696,1.6303732303732308,1.6303732303732308,205.62
46,Formula,0.9700000000000001,0.33638996138996136,0.6336100386100387,0.6336100386100387,124.83
47,Formula,2.2100000000000004,0.7851780351780352,1.424821964821965,1.424821964821965,208.52
48,Formula,1.56,0.817031317031317,0.742968682968683,0.742968682968683,214.46
49,Formula,-0.2099999999999999,0.4197769197769197,-0.6297769197769196,0.6297769197769196,140.38
50,Formula,1.62,0.7857679107679107,0.8342320892320894,0.8342320892320894,208.63
51,Formula,1.69,0.41983054483054477,1.2701694551694551,1.2701694551694551,140.39
52,Formula,2.63,0.7729515229515229,1.857048477048477,1.857048477048477,206.24
53,Formula,1.21,1.0,0.20999999999999996,0.20999999999999996,248.58
54,Formula,0.5999999999999999,0.3022308022308022,0.2977691977691977,0.2977691977691977,118.46
55,Formula,2.3800000000000003,0.5804375804375804,1.7995624195624198,1.7995624195624198,170.34
56,Formula,1.051094890510949,0.4655727155727155,0.5855221749382334,0.5855221749382334,148.92
57,Formula,1.8499999999999996,0.48493135993135994,1.3650686400686398,1.3650686400686398,152.53
58,Formula,0.95,0.39114114114114107,0.5588588588588589,0.5588588588588589,135.04
59,Formula,1.4,0.629129129129129,0.7708708708708709,0.7708708708708709,179.42
60,Formula,1.6500000000000001,0.554000429000429,1.0959995709995711,1.0959995709995711,165.41
61,Formula,1.2666666666666666,0.6988953238953239,0.5677713427713427,0.5677713427713427,192.43
62,Formula,1.990654205607476,0.8074860574860575,1.1831681481214185,1.1831681481214185,212.68
63,Formula,0.8599999999999999,0.3386958386958387,0.5213041613041611,0.5213041613041611,125.26
64,Formula,0.7399999999999999,0.6670420420420421,0.07295795795795779,0.07295795795795779,186.49
65,Formula,2.24,0.601994851994852,1.6380051480051483,1.6380051480051483,174.36
66,Formula,3.46,0.7302659802659802,2.72973401973402,2.72973401973402,198.28
67,Formula,4.370000000000001,0.7621192621192621,3.607880737880739,3.607880737880739,204.22
68,Formula,2.4499999999999997,0.685971685971686,1.7640283140283137,1.7640283140283137,190.02
69,Formula,2.3400000000000003,0.4219755469755469,1.9180244530244535,1.9180244530244535,140.79
70,Formula,2.21,0.913181038181038,1.2968189618189618,1.2968189618189618,232.39
