Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.5041159001763957,0.5081512605042017,-0.004035360327805937,0.004035360327805937,0.46930193439865436,155.79
2,Formula,0.8785644051130778,0.9541176470588237,-0.07555324194574597,0.07555324194574597,1.3155555555555556,208.86
3,Formula,0.7283669092995861,0.8031932773109245,-0.07482636801133835,0.07482636801133835,0.9761092150170647,190.9
5,Formula,0.668141592920354,0.9083193277310925,-0.24017773481073845,0.24017773481073845,0.8400000000000001,203.41
6,Formula,0.21608821902654865,0.0907563025210085,0.12533191650554015,0.12533191650554015,-0.181640625,106.12
7,Formula,0.6769911504424778,0.6264705882352942,0.050520562207183595,0.050520562207183595,0.8599999999999998,169.87
8,Formula,0.5707964601769913,0.48352941176470604,0.08726704841228522,0.08726704841228522,0.62,152.86
10,Formula,0.668141592920354,0.506218487394958,0.16192310552539602,0.16192310552539602,0.8400000000000001,155.56
11,Formula,0.26106194690265483,0.3533613445378152,-0.09229939763516037,0.09229939763516037,-0.08000000000000002,137.37
12,Formula,0.7964601769911503,0.756218487394958,0.04024168959619234,0.04024168959619234,1.1299999999999997,185.31
13,Formula,0.7295705264549973,0.7272268907563026,0.0023436356986946683,0.0023436356986946683,0.9788293897882938,181.86
15,Formula,0.7123893805309736,1.0,-0.28761061946902644,0.28761061946902644,0.9400000000000002,214.32
16,Formula,0.4734513274336283,0.5757983193277312,-0.1023469918941029,0.1023469918941029,0.39999999999999997,163.84
17,Formula,0.9144542772861357,0.9273949579831934,-0.012940680697057672,0.012940680697057672,1.3966666666666667,205.68
18,Formula,0.7927198943920207,0.7984873949579833,-0.005767500565962536,0.005767500565962536,1.1215469613259668,190.34
20,Formula,1.0,0.9015966386554624,0.09840336134453764,0.09840336134453764,1.5899999999999999,202.61
21,Formula,0.0,0.0,0.0,0.0,-0.6699999999999999,95.32
22,Formula,0.4336283185840708,0.6256302521008404,-0.19200193351676964,0.19200193351676964,0.30999999999999994,169.77
23,Formula,0.33185840707964603,0.34949579831932776,-0.01763739123968172,0.01763739123968172,0.08000000000000007,136.91
25,Formula,0.7123893805309736,0.5194957983193277,0.19289358221164588,0.19289358221164588,0.9400000000000002,157.14
26,Formula,0.5619469026548674,0.46991596638655475,0.0920309362683126,0.0920309362683126,0.6,151.24
27,Formula,0.8230088495575223,0.944873949579832,-0.12186510002230966,0.12186510002230966,1.1900000000000002,207.76
28,Formula,0.6858407079646017,0.7721008403361345,-0.08626013237153274,0.08626013237153274,0.8799999999999999,187.2
30,Formula,0.6637168141592921,0.6310924369747899,0.032624377184502173,0.032624377184502173,0.8300000000000001,170.42
31,Formula,0.6604339137881816,0.7553781512605043,-0.09494423747232272,0.09494423747232272,0.8225806451612903,185.21
32,Formula,0.8761061946902655,0.7294117647058824,0.1466944299843831,0.1466944299843831,1.31,182.12
33,Formula,0.6106194690265487,0.4381512605042018,0.17246820852234696,0.17246820852234696,0.71,147.46
35,Formula,0.8761061946902655,0.9360504201680674,-0.05994422547780187,0.05994422547780187,1.31,206.71
36,Formula,0.37610619469026546,0.4689075630252102,-0.09280136833494473,0.09280136833494473,0.17999999999999988,151.12
37,Formula,0.7522123893805309,0.5545378151260505,0.19767457425448043,0.19767457425448043,1.0299999999999998,161.31
38,Formula,0.5084808259587023,0.46873949579831936,0.03974133016038289,0.03974133016038289,0.47916666666666685,151.1
40,Formula,0.5486725663716814,0.6091596638655463,-0.06048709749386494,0.06048709749386494,0.57,167.81
