Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.5308287177343505,0.4918323413954666,0.038996376338883865,0.038996376338883865,0.9899999999999999,152.13
2,Formula,0.7193541644894973,0.8437381284031911,-0.12438396391369377,0.12438396391369377,1.87,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-1.4878048780487805,188.99
4,Formula,0.9173451836806167,0.7759275674306698,0.14141761624994686,0.14141761624994686,2.7941834451901566,197.0
5,Formula,0.6396773745359877,0.7880840825629986,-0.14840670802701084,0.14840670802701084,1.4980842911877394,198.92
6,Formula,0.39371930191242555,0.21267569963277197,0.18104360227965358,0.18104360227965358,0.35,108.04
7,Formula,0.5522520639565263,0.5909839179435228,-0.03873185398699652,0.03873185398699652,1.0899999999999999,167.79
8,Formula,0.6476616937480141,0.4674559959478283,0.1802056978001858,0.1802056978001858,1.535353535353535,148.28
9,Formula,0.7032866548228656,0.7442066607572496,-0.04092000593438405,0.04092000593438405,1.7950000000000004,191.99
10,Formula,0.6396773745359877,0.49145245029758133,0.14822492423840639,0.14822492423840639,1.4980842911877394,152.07
11,Formula,0.415411917660999,0.39894896796251744,0.016462949698481555,0.016462949698481555,0.4512568976088289,137.46
12,Formula,0.6113875924831097,0.6829175636317589,-0.07152997114864923,0.07152997114864923,1.366033108522379,182.31
13,Formula,0.5063161926186707,0.6654425731290364,-0.15912638051036576,0.15912638051036576,0.8755803156917363,179.55
14,Formula,0.8800292611558156,0.8953400025326075,-0.015310741376791892,0.015310741376791892,2.6199999999999997,215.86
15,Formula,0.6586344966279879,0.8893250601494237,-0.2306905635214358,0.2306905635214358,1.5865724381625441,214.91
16,Formula,0.5589851156263529,0.542294542231227,0.01669057339512592,0.01669057339512592,1.1214285714285714,160.1
17,Formula,0.7670976217846318,0.8108142332531342,-0.043716611468502364,0.043716611468502364,2.0928571428571425,202.51
18,Formula,0.6786498066673633,0.6812713688742561,-0.0026215622068928024,0.0026215622068928024,1.6799999999999997,182.05
19,Formula,0.721496499111715,0.8295555274154741,-0.10805902830375913,0.10805902830375913,1.8800000000000001,205.47
20,Formula,0.5972410910230954,0.7937191338482968,-0.19647804282520143,0.19647804282520143,1.3,199.81
21,Formula,0.6241295765876629,0.5935798404457389,0.030549736141924022,0.030549736141924022,1.4255102040816325,168.2
22,Formula,0.8307118437300721,0.8778650120298847,-0.04715316829981253,0.04715316829981253,2.3897959183673465,213.1
23,Formula,0.7472045145783258,0.7797897935925036,-0.03258527901417774,0.03258527901417774,2.0,197.61
24,Formula,0.48897668065031424,0.3107509180701532,0.17822576258016104,0.17822576258016104,0.7946428571428571,123.53
25,Formula,0.7107848260006269,0.9332024819551727,-0.22241765595454588,0.22241765595454588,1.8299999999999998,221.84
26,Formula,0.3187375901348103,0.13213878688109404,0.18659880325371625,0.18659880325371625,1.1102230246251565e-16,95.32
27,Formula,0.5286863831121329,0.6035203241737369,-0.07483394106160401,0.07483394106160401,0.9800000000000002,169.77
28,Formula,0.7553992371769722,0.39546663289856904,0.3599326042784032,0.3599326042784032,2.0382513661202184,136.91
29,Formula,0.6905116899700235,0.868431049765734,-0.1779193597957105,0.1779193597957105,1.7353689567430026,211.61
30,Formula,0.6586344966279879,0.5235532480688868,0.13508124855910109,0.13508124855910109,1.5865724381625441,157.14
36,Formula,0.3299722563272714,0.0,0.3299722563272714,0.3299722563272714,0.05244122965641951,74.45
37,Formula,0.5435600480781981,0.8619095859187033,-0.3183495378405051,0.3183495378405051,1.0494273658830624,210.58
38,Formula,0.7398733314604709,0.8884386475876915,-0.14856531612722068,0.14856531612722068,1.965779467680608,214.77
39,Formula,0.573675410178702,0.5414081296694948,0.03226728050920724,0.03226728050920724,1.19,159.96
40,Formula,0.6915038144006688,0.9779663163226541,-0.2864625019219853,0.2864625019219853,1.74,228.91
41,Formula,0.43228132511234185,0.703811574015449,-0.2715302489031072,0.2715302489031072,0.53,185.61
42,Formula,0.6486571219563173,0.6899455489426364,-0.04128842698631907,0.04128842698631907,1.54,183.42
43,Formula,0.6697074313711907,0.5569203494998101,0.11278708187138065,0.11278708187138065,1.638258736971183,162.41
44,Formula,0.5843870832897898,0.5822464226921615,0.0021406605976282966,0.0021406605976282966,1.24,166.41
45,Formula,0.8350402340892465,0.8950234266177031,-0.05998319252845652,0.05998319252845652,2.41,215.81
46,Formula,0.6238437077605224,0.3945802203368368,0.22926348742368563,0.22926348742368563,1.424175824175824,136.77
47,Formula,0.8427855977234179,0.8254400405217172,0.017345557201700723,0.017345557201700723,2.446153846153847,204.82
48,Formula,0.6936461490228863,0.7932759275674307,-0.09962977854454436,0.09962977854454436,1.75,199.74
49,Formula,0.40871564426794854,0.586741800683804,-0.17802615641585545,0.17802615641585545,0.41999999999999993,167.12
50,Formula,0.5458250600898735,0.8615930100037988,-0.3157679499139253,0.3157679499139253,1.0599999999999998,210.53
51,Formula,0.4558470059567353,0.6368874256046599,-0.18104041964792467,0.18104041964792467,0.6399999999999999,175.04
52,Formula,0.6443724527118821,0.8911612004558693,-0.24678874774398718,0.24678874774398718,1.52,215.2
53,Formula,0.7102856412342852,0.8737495251361277,-0.16346388390184252,0.16346388390184252,1.8276699029126215,212.45
54,Formula,0.5908140871564427,0.48835000633151837,0.10246408082492431,0.10246408082492431,1.27,151.58
55,Formula,0.7172118298672797,0.8749525136127644,-0.15774068374548467,0.15774068374548467,1.86,212.64
56,Formula,0.4772703521789111,0.4605546410029125,0.016715711175998627,0.016715711175998627,0.7400000000000001,147.19
57,Formula,0.65508412582297,0.5272888438647587,0.12779528195821133,0.12779528195821133,1.5700000000000003,157.73
58,Formula,0.5158323753788274,0.462897302773205,0.05293507260562241,0.05293507260562241,0.9199999999999999,147.56
59,Formula,0.6576839610626632,0.7469925288084083,-0.08930856774574503,0.08930856774574503,1.5821355236139634,192.43
60,Formula,0.8029052147559828,0.5597062175509687,0.24319899720501403,0.24319899720501403,2.26,162.85
61,Formula,0.6786498066673634,0.6962770672407242,-0.017627260573360837,0.017627260573360837,1.6800000000000002,184.42
62,Formula,0.8821715957780331,0.6683550715461567,0.21381652423187636,0.21381652423187636,2.63,180.01
63,Formula,0.6143797680008359,0.3108142332531341,0.3035655347477018,0.3035655347477018,1.38,123.54
64,Formula,0.47293512636522,0.5726858300620489,-0.09975070369682887,0.09975070369682887,0.71976401179941,164.9
65,Formula,0.7661632280492777,0.729327592756743,0.03683563529253475,0.03683563529253475,2.0884955752212386,189.64
66,Formula,0.8093322186226356,0.7840319108522223,0.025300307770413255,0.025300307770413255,2.29,198.28
67,Formula,1.0,0.8216411295428643,0.17835887045713572,0.17835887045713572,3.1799999999999997,204.22
68,Formula,0.8511810157869313,0.7317335697100166,0.11944744607691471,0.11944744607691471,2.4853420195439737,190.02
69,Formula,0.6284727162385565,0.42003292389515,0.20843979234340648,0.20843979234340648,1.4457831325301207,140.79
70,Formula,0.7092870876364218,1.0,-0.2907129123635782,0.2907129123635782,1.823008849557522,232.39
