Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.5543526376364349,0.4918323413954666,0.06252029624096833,0.06252029624096833,1.1400000000000001,152.13
2,Formula,0.7917082980257251,0.8437381284031911,-0.052029830377466,0.052029830377466,2.12,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-1.1488250652741514,188.99
4,Formula,0.6430754345159827,0.7759275674306698,-0.13285213291468712,0.13285213291468712,1.506320907617504,197.0
5,Formula,0.604283027734025,0.7880840825629986,-0.18380105482897358,0.18380105482897358,1.346153846153846,198.92
6,Formula,0.47200475546055876,0.21267569963277197,0.25932905582778676,0.25932905582778676,0.8,108.04
7,Formula,0.7093604158498489,0.5909839179435228,0.1183764979063261,0.1183764979063261,1.7800000000000002,167.79
8,Formula,0.6231496024922301,0.4674559959478283,0.15569360654440179,0.15569360654440179,1.424050632911392,148.28
9,Formula,0.7506838628967119,0.7442066607572496,0.006477202139462235,0.006477202139462235,1.950617283950617,191.99
10,Formula,0.604283027734025,0.49145245029758133,0.11283057743644365,0.11283057743644365,1.346153846153846,152.07
11,Formula,0.3881113382891169,0.39894896796251744,-0.010837629673400517,0.010837629673400517,0.45361875637105004,137.46
12,Formula,0.6463588790817248,0.6829175636317589,-0.03655868455003408,0.03655868455003408,1.5198776758409787,182.31
13,Formula,0.4556782050045846,0.6654425731290364,-0.20976436812445182,0.20976436812445182,0.7325905292479109,179.55
14,Formula,0.9071016996853399,0.8953400025326075,0.011761697152732453,0.011761697152732453,2.5964391691394657,215.86
15,Formula,0.6966988894116244,0.8893250601494237,-0.1926261707377993,0.1926261707377993,1.7277227722772277,214.91
16,Formula,0.5612806742353629,0.542294542231227,0.018986132004135903,0.018986132004135903,1.1686046511627906,160.1
17,Formula,0.8006640526536075,0.8108142332531342,-0.01015018059952666,0.01015018059952666,2.1569767441860463,202.51
18,Formula,0.6512324990198186,0.6812713688742561,-0.03003886985443749,0.03003886985443749,1.54,182.05
19,Formula,0.7699103292144638,0.8295555274154741,-0.05964519820101033,0.05964519820101033,2.0300000000000002,205.47
20,Formula,0.6668695717031822,0.7937191338482968,-0.12684956214511467,0.12684956214511467,1.6045627376425855,199.81
21,Formula,0.6681864747619107,0.5935798404457389,0.07460663431617187,0.07460663431617187,1.61,168.2
22,Formula,0.8910101559436933,0.8778650120298847,0.01314514391380861,0.01314514391380861,2.53,213.1
23,Formula,0.7653966084000106,0.7797897935925036,-0.014393185192492997,0.014393185192492997,2.0113636363636362,197.61
24,Formula,0.46021741886240286,0.3107509180701532,0.14946650079224966,0.14946650079224966,0.7513321492007106,123.53
25,Formula,0.8837441663399397,0.9332024819551727,-0.04945831561523306,0.04945831561523306,2.5000000000000004,221.84
26,Formula,0.3678589044734213,0.13213878688109404,0.23572011759232725,0.23572011759232725,0.3700000000000001,95.32
27,Formula,0.6245905371393882,0.6035203241737369,0.021070212965651258,0.021070212965651258,1.4300000000000002,169.77
28,Formula,0.6373946745823478,0.39546663289856904,0.24192804168377874,0.24192804168377874,1.482866043613707,136.91
29,Formula,0.7020944262460951,0.868431049765734,-0.16633662351963896,0.16633662351963896,1.75,211.61
30,Formula,0.6966988894116244,0.5235532480688868,0.17314564134273758,0.17314564134273758,1.7277227722772277,157.14
31,Formula,0.4865367346680663,0.4861972901101685,0.0003394445578978056,0.0003394445578978056,0.86,151.24
32,Formula,0.7238923950573565,0.8440547043180955,-0.12016230926073901,0.12016230926073901,1.84,207.76
33,Formula,0.7795983153528021,0.7138786881094086,0.06571962724339353,0.06571962724339353,2.0700000000000003,187.2
34,Formula,0.5156006930830814,0.7588957832088135,-0.24329509012573203,0.24329509012573203,0.9799999999999999,194.31
35,Formula,0.6466095246458207,0.6076358110674939,0.038973713578326796,0.038973713578326796,1.520912547528517,170.42
36,Formula,0.31482212321608927,0.0,0.31482212321608927,0.31482212321608927,0.15102040816326523,74.45
37,Formula,0.5787703169851041,0.8619095859187033,-0.2831392689335992,0.2831392689335992,1.240816326530612,210.58
38,Formula,0.7093604158498488,0.8884386475876915,-0.17907823173784276,0.17907823173784276,1.78,214.77
39,Formula,0.6952654886485822,0.5414081296694948,0.15385735897908737,0.15385735897908737,1.7218045112781954,159.96
40,Formula,0.8328822391136631,0.9779663163226541,-0.14508407720899097,0.14508407720899097,2.29,228.91
41,Formula,0.36398724577945024,0.703811574015449,-0.3398243282359988,0.3398243282359988,0.35401459854014583,185.61
42,Formula,0.6247496464007842,0.6899455489426364,-0.06519590254185215,0.06519590254185215,1.4306569343065694,183.42
43,Formula,0.47032589955483245,0.5569203494998101,-0.08659444994497761,0.08659444994497761,0.7930682976554537,162.41
44,Formula,0.6446818140920819,0.5822464226921615,0.06243539139992038,0.06243539139992038,1.5129533678756475,166.41
45,Formula,0.8595242009940935,0.8950234266177031,-0.03549922562360952,0.03549922562360952,2.4,215.81
46,Formula,0.5951530369702828,0.3945802203368368,0.20057281663344595,0.20057281663344595,1.308457711442786,136.77
47,Formula,0.8554272914331047,0.8254400405217172,0.029987250911387542,0.029987250911387542,2.3830845771144276,204.82
48,Formula,0.7135982209353905,0.7932759275674307,-0.07967770663204021,0.07967770663204021,1.7974971558589308,199.74
49,Formula,0.3291069599200678,0.586741800683804,-0.2576348407637362,0.2576348407637362,0.21,167.12
50,Formula,0.6313312744826296,0.8615930100037988,-0.23026173552116924,0.23026173552116924,1.4578313253012047,210.53
51,Formula,0.5032674057651259,0.6368874256046599,-0.1336200198395341,0.1336200198395341,0.9290780141843973,175.04
52,Formula,0.7197011386428981,0.8911612004558693,-0.17146006181297124,0.17146006181297124,1.8226950354609932,215.2
53,Formula,0.774754322283633,0.8737495251361277,-0.09899520285249475,0.09899520285249475,2.0500000000000003,212.45
54,Formula,0.6778744609002492,0.48835000633151837,0.1895244545687308,0.1895244545687308,1.65,151.58
55,Formula,0.5422426549635119,0.8749525136127644,-0.3327098586492525,0.3327098586492525,1.0899999999999999,212.64
61,Formula,0.6689938069401058,0.6962770672407242,-0.02728326030061845,0.02728326030061845,1.6133333333333335,184.42
62,Formula,0.9144227891113444,0.6683550715461567,0.24606771756518775,0.24606771756518775,2.626666666666667,180.01
63,Formula,0.5979485752589575,0.3108142332531341,0.2871343420058234,0.2871343420058234,1.32,123.54
64,Formula,0.48192776013055494,0.5726858300620489,-0.09075806993149393,0.09075806993149393,0.8409703504043127,164.9
65,Formula,0.7820203118873866,0.729327592756743,0.05269271913064366,0.05269271913064366,2.08,189.64
66,Formula,0.7868643049565559,0.7840319108522223,0.0028323941043335576,0.0028323941043335576,2.1,198.28
67,Formula,1.0,0.8216411295428643,0.17835887045713572,0.17835887045713572,2.98,204.22
68,Formula,0.841850172228206,0.7317335697100166,0.11011660251818944,0.11011660251818944,2.327027027027027,190.02
69,Formula,0.6600950887487805,0.42003292389515,0.24006216485363052,0.24006216485363052,1.576592082616179,140.79
70,Formula,0.7578003465415407,1.0,-0.24219965345845929,0.24219965345845929,1.9800000000000002,232.39
