Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Measured_Value
1,Formula,2.0,0.05639913232104122,1.9436008676789587,1.9436008676789587,0.78
2,Formula,1.4335347432024168,0.03253796095444685,1.4009967822479699,1.4009967822479699,0.45
3,Formula,1.27,0.6059291395516992,0.6640708604483008,0.6640708604483008,8.38
4,Formula,1.6987551867219914,0.3376717281272596,1.3610834585947318,1.3610834585947318,4.67
5,Formula,1.5184426229508197,0.4215473608098337,1.096895262140986,1.096895262140986,5.83
6,Formula,1.7198795180722888,0.052060737527114966,1.6678187805451739,1.6678187805451739,0.72
7,Formula,1.238747553816047,0.146059291395517,1.09268826242053,1.09268826242053,2.02
8,Formula,1.5184426229508197,0.381055676066522,1.1373869468842976,1.1373869468842976,5.27
9,Formula,1.9200000000000002,0.035430224150397684,1.8845697758496025,1.8845697758496025,0.49
10,Formula,1.8023952095808382,0.0809833694866233,1.7214118400942149,1.7214118400942149,1.12
11,Formula,1.057742782152231,0.7114967462039046,0.34624603594832637,0.34624603594832637,9.84
12,Formula,3.147169811320755,0.24222704266088216,2.9049427686598728,2.9049427686598728,3.35
13,Formula,1.454764776839566,0.6456977584960231,0.8090670183435429,0.8090670183435429,8.93
14,Formula,2.2,0.04772234273318872,2.1522776572668114,2.1522776572668114,0.66
15,Formula,1.423529411764706,0.019522776572668113,1.4040066351920377,1.4040066351920377,0.27
16,Formula,1.23,0.37744034707158347,0.8525596529284165,0.8525596529284165,5.22
17,Formula,1.3399999999999999,0.27910339840925524,1.0608966015907446,1.0608966015907446,3.86
18,Formula,1.73,0.18076644974692696,1.549233550253073,1.549233550253073,2.5
19,Formula,2.0300000000000002,0.0,2.0300000000000002,2.0300000000000002,0.0
20,Formula,1.3,0.2848879248011569,1.0151120751988432,1.0151120751988432,3.94
21,Formula,1.7252466203872854,1.0,0.7252466203872854,0.7252466203872854,13.83
22,Formula,1.5084175084175084,0.2089660159074476,1.2994514925100609,1.2994514925100609,2.89
23,Formula,1.4899999999999998,0.04772234273318872,1.442277657266811,1.442277657266811,0.66
24,Formula,0.47999999999999987,0.9566160520607375,-0.47661605206073765,0.47661605206073765,13.23
25,Formula,1.4100000000000004,0.14461315979754158,1.2653868402024588,1.2653868402024588,2.0
26,Formula,2.4000000000000004,0.39117859725235,2.0088214027476505,2.0088214027476505,5.41
