Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Measured_Value
1,Formula,1.27,0.3275944907110825,0.9424055092889175,0.9424055092889175,160.39
2,Formula,2.0,0.7990070467648941,1.2009929532351058,1.2009929532351058,219.26
3,Formula,1.4335347432024168,0.6662395900064061,0.7672951531960107,0.7672951531960107,202.68
4,Formula,1.6987551867219914,0.6748878923766815,1.02386729434531,1.02386729434531,203.76
5,Formula,1.5184426229508197,0.7029147982062779,0.8155278247445418,0.8155278247445418,207.26
6,Formula,0.9307228915662651,0.09817424727738633,0.8325486442888788,0.8325486442888788,131.74
7,Formula,1.7198795180722888,0.44058295964125554,1.2792965584310332,1.2792965584310332,174.5
8,Formula,1.3333333333333337,0.32599295323510563,1.0073403800982281,1.0073403800982281,160.19
9,Formula,1.238747553816047,0.538036515054452,0.700711038761595,0.700711038761595,186.67
10,Formula,1.5184426229508197,0.2443145419602819,1.2741280809905378,1.2741280809905378,149.99
11,Formula,1.057742782152231,0.23478539397821913,0.8229573881740118,0.8229573881740118,148.8
12,Formula,1.9200000000000002,0.5297885970531708,1.3902114029468293,1.3902114029468293,185.64
13,Formula,1.8023952095808382,0.4622037155669441,1.3401914940138941,1.3401914940138941,177.2
14,Formula,3.147169811320755,0.7501601537475976,2.3970096575731574,2.3970096575731574,213.16
15,Formula,1.454764776839566,0.715486867392697,0.739277909446869,0.739277909446869,208.83
16,Formula,1.23,0.48086162716207553,0.7491383728379244,0.7491383728379244,179.53
17,Formula,2.2,0.6889013452914796,1.5110986547085206,1.5110986547085206,205.51
18,Formula,1.423529411764706,0.5426809737347853,0.8808484380299206,0.8808484380299206,187.25
19,Formula,1.3399999999999999,0.67152466367713,0.6684753363228698,0.6684753363228698,203.34
20,Formula,1.73,0.6775304292120435,1.0524695707879563,1.0524695707879563,204.09
21,Formula,1.5099999999999998,0.4372998078155028,1.072700192184497,1.072700192184497,174.09
22,Formula,2.33,0.8253523382447149,1.504647661755285,1.504647661755285,222.55
23,Formula,2.0865384615384617,0.779788597053171,1.3067498644852906,1.3067498644852906,216.86
24,Formula,1.43,0.1776905829596411,1.2523094170403588,1.2523094170403588,141.67
25,Formula,1.4000000000000004,0.8753203074951952,0.5246796925048052,0.5246796925048052,228.79
26,Formula,0.08000000000000004,0.0,0.08000000000000004,0.08000000000000004,119.48
27,Formula,1.04,0.5124119154388211,0.5275880845611789,0.5275880845611789,183.47
28,Formula,0.9068255687974,0.23694746957078786,0.6698780992266121,0.6698780992266121,149.07
29,Formula,2.138655462184874,0.7539237668161434,1.3847316953687305,1.3847316953687305,213.63
30,Formula,1.454764776839566,0.34224855861627157,1.1125162182232944,1.1125162182232944,162.22
31,Formula,0.76,0.38332799487507996,0.37667200512492005,0.37667200512492005,167.35
32,Formula,1.56,0.7980461242793079,0.7619538757206922,0.7619538757206922,219.14
33,Formula,1.057777777777778,0.5848014093529788,0.4729763684247992,0.4729763684247992,192.51
34,Formula,1.5099999999999998,0.5576553491351697,0.9523446508648301,0.9523446508648301,189.12
35,Formula,1.04,0.415679051889814,0.624320948110186,0.624320948110186,171.39
36,Formula,0.47999999999999987,0.4268097373478539,0.05319026265214599,0.05319026265214599,172.78
37,Formula,1.4899999999999998,0.5195387572069187,0.9704612427930811,0.9704612427930811,184.36
38,Formula,0.77,0.32351057014734136,0.44648942985265866,0.44648942985265866,159.88
39,Formula,1.4100000000000004,0.4314541960281871,0.9785458039718133,0.9785458039718133,173.36
40,Formula,2.4000000000000004,0.8010089686098653,1.5989910313901352,1.5989910313901352,219.51
41,Formula,0.9700000000000001,0.2340647021140295,0.7359352978859706,0.7359352978859706,148.71
42,Formula,2.2100000000000004,0.653747597693786,1.5562524023062143,1.5562524023062143,201.12
43,Formula,1.56,0.5247437540038435,1.0352562459961565,1.0352562459961565,185.01
44,Formula,-0.2099999999999999,0.5241832158872517,-0.7341832158872517,0.7341832158872517,184.94
45,Formula,1.62,0.7443145419602818,0.8756854580397183,0.8756854580397183,212.43
46,Formula,1.69,0.6530269058295963,1.0369730941704036,1.0369730941704036,201.03
47,Formula,2.63,0.8095771941063421,1.8204228058936578,1.8204228058936578,220.58
48,Formula,1.21,0.5997757847533631,0.6102242152466368,0.6102242152466368,194.38
49,Formula,0.5999999999999999,0.41615951313260713,0.18384048686739274,0.18384048686739274,171.45
50,Formula,2.3800000000000003,1.0,1.3800000000000003,1.3800000000000003,244.36
51,Formula,1.051094890510949,0.20555733504163998,0.845537555469309,0.845537555469309,145.15
52,Formula,1.8499999999999996,0.3479340166559897,1.50206598334401,1.50206598334401,162.93
53,Formula,0.95,0.3251921844971172,0.6248078155028828,0.6248078155028828,160.09
54,Formula,1.4,0.6604740550928891,0.7395259449071108,0.7395259449071108,201.96
55,Formula,1.6500000000000001,0.32967648942985267,1.3203235105701474,1.3203235105701474,160.65
56,Formula,1.2666666666666666,0.42376681614349776,0.8428998505231688,0.8428998505231688,172.4
57,Formula,1.990654205607476,0.32767456758488145,1.6629796380225947,1.6629796380225947,160.4
58,Formula,0.8599999999999999,0.011691223574631595,0.8483087764253683,0.8483087764253683,120.94
59,Formula,0.7399999999999999,0.27722613709160787,0.462773862908392,0.462773862908392,154.1
60,Formula,2.24,0.6352498398462524,1.6047501601537477,1.6047501601537477,198.81
