Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Measured_Value
1,Formula,0.7000000000000001,155.79,-155.09,155.09,155.79
2,Formula,1.3186813186813187,208.86,-207.5413186813187,207.5413186813187,208.86
3,Formula,1.0157946692991116,190.9,-189.8842053307009,189.8842053307009,190.9
4,Formula,0.9080829756795422,182.7,-181.79191702432044,181.79191702432044,182.7
5,Formula,0.9393939393939393,203.41,-202.47060606060606,202.47060606060606,203.41
6,Formula,0.03999999999999998,106.12,-106.08,106.08,106.12
7,Formula,0.87,169.87,-169.0,169.0,169.87
8,Formula,0.5925925925925927,152.86,-152.26740740740743,152.26740740740743,152.86
9,Formula,0.9248554913294799,190.5,-189.57514450867052,189.57514450867052,190.5
10,Formula,0.9393939393939393,155.56,-154.62060606060606,154.62060606060606,155.56
11,Formula,0.23664122137404575,137.37,-137.13335877862596,137.13335877862596,137.37
12,Formula,1.129770992366412,185.31,-184.18022900763359,184.18022900763359,185.31
13,Formula,1.113861386138614,181.86,-180.7461386138614,180.7461386138614,181.86
14,Formula,1.364864864864865,210.19,-208.82513513513513,208.82513513513513,210.19
15,Formula,0.9634146341463414,214.32,-213.35658536585365,213.35658536585365,214.32
21,Formula,-0.19047619047619035,95.32,-95.51047619047618,95.51047619047618,95.32
22,Formula,0.6,169.77,-169.17000000000002,169.17000000000002,169.77
23,Formula,0.32500000000000007,136.91,-136.585,136.585,136.91
24,Formula,1.344155844155844,211.61,-210.26584415584418,210.26584415584418,211.61
25,Formula,0.9634146341463414,157.14,-156.17658536585364,156.17658536585364,157.14
26,Formula,0.6476190476190475,151.24,-150.59238095238095,150.59238095238095,151.24
27,Formula,1.1428571428571428,207.76,-206.61714285714285,206.61714285714285,207.76
28,Formula,0.9,187.2,-186.29999999999998,186.29999999999998,187.2
29,Formula,1.2,194.31,-193.11,193.11,194.31
30,Formula,0.8399999999999999,170.42,-169.57999999999998,169.57999999999998,170.42
31,Formula,0.7000000000000001,185.21,-184.51000000000002,184.51000000000002,185.21
32,Formula,1.42,182.12,-180.70000000000002,180.70000000000002,182.12
33,Formula,0.7000000000000001,147.46,-146.76000000000002,146.76000000000002,147.46
34,Formula,0.9699999999999999,165.84,-164.87,164.87,165.84
35,Formula,1.2200000000000002,206.71,-205.49,205.49,206.71
36,Formula,0.30275229357798183,151.12,-150.81724770642202,150.81724770642202,151.12
37,Formula,1.0550458715596334,161.31,-160.25495412844037,160.25495412844037,161.31
38,Formula,0.7300000000000001,151.1,-150.37,150.37,151.1
39,Formula,1.1512396694214877,188.74,-187.5887603305785,187.5887603305785,188.74
40,Formula,0.73,167.81,-167.08,167.08,167.81
