Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Measured_Value
1,Formula,0.7942857142857143,0.5455295910591821,0.24875612322653218,0.24875612322653218,148.01
2,Formula,1.4530386740331493,0.830264160528321,0.6227745135048284,0.6227745135048284,192.85
3,Formula,0.9010238907849828,0.7299974599949199,0.17102643079006286,0.17102643079006286,177.06
4,Formula,1.2408732999284182,0.6692278384556769,0.5716454614727413,0.5716454614727413,167.49
5,Formula,0.6967213114754099,0.8248666497332994,-0.12814533825788943,0.12814533825788943,192.0
6,Formula,0.04999999999999999,0.03543307086614176,0.01456692913385823,0.01456692913385823,67.68
7,Formula,0.81,0.627762255524511,0.18223774447548902,0.18223774447548902,160.96
8,Formula,0.510204081632653,0.5191135382270764,-0.008909456594423437,0.008909456594423437,143.85
9,Formula,0.6891891891891893,0.860744221488443,-0.17155503229925373,0.17155503229925373,197.65
10,Formula,0.6967213114754099,0.6693548387096773,0.027366472765732675,0.027366472765732675,167.51
11,Formula,0.09826589595375723,0.40544831089662176,-0.3071824149428645,0.3071824149428645,125.95
12,Formula,0.95,0.7675895351790702,0.1824104648209297,0.1824104648209297,182.98
13,Formula,0.8254716981132076,0.7801625603251207,0.045309137788086984,0.045309137788086984,184.96
14,Formula,1.2594594594594593,0.9448818897637795,0.31457756969567974,0.31457756969567974,210.9
15,Formula,0.7953216374269005,1.0,-0.20467836257309946,0.20467836257309946,219.58
16,Formula,0.4675324675324676,0.5232410464820929,-0.05570857894962533,0.05570857894962533,144.5
17,Formula,1.3376623376623378,0.8789687579375158,0.45869357972482194,0.45869357972482194,200.52
18,Formula,1.1291666666666664,0.819786639573279,0.3093800270933874,0.3093800270933874,191.2
19,Formula,0.8993288590604028,0.7953390906781813,0.10398976838222151,0.10398976838222151,187.35
20,Formula,1.52,0.8134366268732536,0.7065633731267464,0.7065633731267464,190.2
21,Formula,-0.30869565217391326,0.0,-0.30869565217391326,0.30869565217391326,62.1
22,Formula,0.52,0.49726949453898905,0.022730505461010964,0.022730505461010964,140.41
23,Formula,0.31645569620253156,0.3688722377444754,-0.05241654154194386,0.05241654154194386,120.19
24,Formula,1.37,0.9251968503937008,0.4448031496062993,0.4448031496062993,207.8
25,Formula,0.7953216374269005,0.5462280924561849,0.24909354497071567,0.24909354497071567,148.12
26,Formula,0.6542056074766356,0.4977774955549911,0.15642811192164446,0.15642811192164446,140.49
27,Formula,1.2149532710280373,0.8286131572263145,0.38634011380172284,0.38634011380172284,192.59
28,Formula,0.8490566037735847,0.7718440436880873,0.07721256008549737,0.07721256008549737,183.65
29,Formula,0.9399999999999997,0.8724917449834899,0.06750825501650981,0.06750825501650981,199.5
30,Formula,0.8099999999999999,0.6816738633477266,0.12832613665227333,0.12832613665227333,169.45
31,Formula,0.5818181818181818,0.8514097028194056,-0.26959152100122385,0.26959152100122385,196.18
32,Formula,0.9900000000000001,0.8341376682753365,0.15586233172466357,0.15586233172466357,193.46
33,Formula,0.46999999999999986,0.5324485648971297,-0.0624485648971298,0.0624485648971298,145.95
34,Formula,1.09,0.6477012954025907,0.4422987045974094,0.4422987045974094,164.1
35,Formula,1.26,0.8262636525273049,0.43373634747269507,0.43373634747269507,192.22
36,Formula,0.0461538461538461,0.5930911861823723,-0.5469373400285262,0.5469373400285262,155.5
37,Formula,0.7794871794871794,0.6210947421894844,0.15839243729769503,0.15839243729769503,159.91
38,Formula,0.5200000000000001,0.5168910337820676,0.0031089662179325517,0.0031089662179325517,143.5
39,Formula,1.3056640625,0.7072644145288289,0.5983996479711711,0.5983996479711711,173.48
40,Formula,0.4600000000000001,0.716789433578867,-0.25678943357886697,0.25678943357886697,174.98
