Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.5958429561200924,0.4918323413954666,0.1040106147246258,0.1040106147246258,1.3900000000000003,152.13
2,Formula,0.8221709006928406,0.8437381284031911,-0.021567227710350467,0.021567227710350467,2.37,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-1.19,188.99
4,Formula,0.7021429215424597,0.7759275674306698,-0.0737846458882101,0.0737846458882101,1.8502788502788505,197.0
5,Formula,0.6032845778804208,0.7880840825629986,-0.18479950468257778,0.18479950468257778,1.422222222222222,198.92
6,Formula,0.4781267800665909,0.21267569963277197,0.26545108043381893,0.26545108043381893,0.8802889576883386,108.04
7,Formula,0.6697483417823187,0.5909839179435228,0.0787644238387959,0.0787644238387959,1.7100103199174401,167.79
8,Formula,0.6581986143187066,0.4674559959478283,0.19074261837087836,0.19074261837087836,1.66,148.28
9,Formula,0.7608303936248509,0.7442066607572496,0.016623732867601326,0.016623732867601326,2.1043956043956045,191.99
10,Formula,0.6032845778804208,0.49145245029758133,0.11183212758283945,0.11183212758283945,1.422222222222222,152.07
11,Formula,0.38095605494032586,0.39894896796251744,-0.01799291302219158,0.01799291302219158,0.459539717891611,137.46
12,Formula,0.6059020901807284,0.6829175636317589,-0.07701547345103055,0.07701547345103055,1.433556050482554,182.31
13,Formula,0.4613855526320868,0.6654425731290364,-0.20405702049694963,0.20405702049694963,0.807799442896936,179.55
14,Formula,0.9699096392295793,0.8953400025326075,0.07456963669697181,0.07456963669697181,3.009708737864078,215.86
15,Formula,0.7706833310691483,0.8893250601494237,-0.11864172908027537,0.11864172908027537,2.147058823529412,214.91
16,Formula,0.5591398838824839,0.542294542231227,0.01684534165125695,0.01684534165125695,1.2310756972111554,160.1
17,Formula,0.7822658557456087,0.8108142332531342,-0.02854837750752548,0.02854837750752548,2.197211155378486,202.51
18,Formula,0.6057026114762836,0.6812713688742561,-0.07556875739797253,0.07556875739797253,1.4326923076923077,182.05
19,Formula,0.7589804947271765,0.8295555274154741,-0.07057503268829757,0.07057503268829757,2.0963855421686746,205.47
20,Formula,0.6512702078521939,0.7937191338482968,-0.14244892599610293,0.14244892599610293,1.63,199.81
