Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.5501037409087978,0.4918323413954666,0.05827139951333116,0.05827139951333116,1.1567164179104479,152.13
2,Formula,0.7973590724939145,0.8437381284031911,-0.0463790559092766,0.0463790559092766,2.328358208955224,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-1.4500000000000002,188.99
4,Formula,0.7897405187245513,0.7759275674306698,0.013812951293881492,0.013812951293881492,2.2922570016474464,197.0
5,Formula,0.7132922597549747,0.7880840825629986,-0.07479182280802388,0.07479182280802388,1.93,198.92
11,Formula,0.38070018105213277,0.39894896796251744,-0.018248786910384673,0.018248786910384673,0.35398230088495564,137.46
12,Formula,0.6346870568092584,0.6829175636317589,-0.04823050682250052,0.04823050682250052,1.5575221238938053,182.31
13,Formula,0.563385487854149,0.6654425731290364,-0.10205708527488744,0.10205708527488744,1.2196531791907514,179.55
14,Formula,0.9293849719059921,0.8953400025326075,0.03404496937338464,0.03404496937338464,2.953974895397489,215.86
15,Formula,0.7355128157062696,0.8893250601494237,-0.1538122444431541,0.1538122444431541,2.0352941176470587,214.91
16,Formula,0.6077756532823454,0.542294542231227,0.06548111105111842,0.06548111105111842,1.4300000000000002,160.1
17,Formula,0.8356915232632248,0.8108142332531342,0.024877290010090647,0.024877290010090647,2.51,202.51
18,Formula,0.5830689757667814,0.6812713688742561,-0.0982023931074747,0.0982023931074747,1.3129251700680271,182.05
19,Formula,0.7087198734744942,0.8295555274154741,-0.12083565394097995,0.12083565394097995,1.9083333333333332,205.47
20,Formula,0.6218537899880356,0.7937191338482968,-0.1718653438602612,0.1718653438602612,1.4967105263157892,199.81
21,Formula,0.6394306352241342,0.5935798404457389,0.045850794778395376,0.045850794778395376,1.58,168.2
22,Formula,0.8610155088166559,0.8778650120298847,-0.016849503213228756,0.016849503213228756,2.63,213.1
23,Formula,0.7365059131789532,0.7797897935925036,-0.04328388041355036,0.04328388041355036,2.04,197.61
24,Formula,0.4879872692021881,0.3107509180701532,0.1772363511320349,0.1772363511320349,0.862371888726208,123.53
25,Formula,0.8589051766872033,0.9332024819551727,-0.0742973052679694,0.0742973052679694,2.6199999999999997,221.84
26,Formula,0.4600524042206642,0.13213878688109404,0.32791361733957014,0.32791361733957014,0.73,95.32
27,Formula,0.685857942072091,0.6035203241737369,0.08233761789835414,0.08233761789835414,1.7999999999999998,169.77
