Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.5930851063829788,0.4918323413954666,0.10125276498751223,0.10125276498751223,1.4000000000000001,152.13
2,Formula,0.8404255319148938,0.8437381284031911,-0.0033125964882972925,0.0033125964882972925,2.3300000000000005,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-0.8300000000000001,188.99
4,Formula,0.5557601094147926,0.7759275674306698,-0.22016745801587723,0.22016745801587723,1.2596580113996199,197.0
5,Formula,0.6649976227267326,0.7880840825629986,-0.12308645983626598,0.12308645983626598,1.6703910614525141,198.92
6,Formula,0.4052865827181937,0.21267569963277197,0.1926108830854217,0.1926108830854217,0.6938775510204079,108.04
7,Formula,0.5985128093790709,0.5909839179435228,0.007528891435548135,0.007528891435548135,1.420408163265306,167.79
8,Formula,0.747734436564224,0.4674559959478283,0.28027844061639573,0.28027844061639573,1.9814814814814816,148.28
9,Formula,0.7332851909257434,0.7442066607572496,-0.010921469831506214,0.010921469831506214,1.927152317880795,191.99
10,Formula,0.6649976227267326,0.49145245029758133,0.17354517242915124,0.17354517242915124,1.6703910614525141,152.07
11,Formula,0.3672183944297533,0.39894896796251744,-0.03173057353276415,0.03173057353276415,0.5507411630558722,137.46
12,Formula,0.5983011475290523,0.6829175636317589,-0.08461641610270665,0.08461641610270665,1.419612314709236,182.31
13,Formula,0.5225305919964723,0.6654425731290364,-0.1429119811325641,0.1429119811325641,1.1347150259067358,179.55
14,Formula,0.813375350140056,0.8953400025326075,-0.08196465239255146,0.08196465239255146,2.2282913165266103,215.86
15,Formula,0.7541706963249517,0.8893250601494237,-0.135154363824472,0.135154363824472,2.0056818181818183,214.91
16,Formula,0.5332753211099127,0.542294542231227,-0.009019221121314258,0.009019221121314258,1.1751152073732718,160.1
17,Formula,0.7783973919011669,0.8108142332531342,-0.03241684135196732,0.03241684135196732,2.096774193548387,202.51
18,Formula,0.7313829787234043,0.6812713688742561,0.0501116098491482,0.0501116098491482,1.9200000000000002,182.05
19,Formula,0.7500000000000001,0.8295555274154741,-0.079555527415474,0.079555527415474,1.9900000000000002,205.47
20,Formula,0.5930851063829787,0.7937191338482968,-0.2006340274653181,0.2006340274653181,1.4,199.81
21,Formula,0.6436170212765958,0.5935798404457389,0.05003718083085695,0.05003718083085695,1.5899999999999999,168.2
22,Formula,0.8617021276595745,0.8778650120298847,-0.016162884370310104,0.016162884370310104,2.41,213.1
23,Formula,0.8571428571428572,0.7797897935925036,0.07735306355035365,0.07735306355035365,2.392857142857143,197.61
24,Formula,0.5423676397822862,0.3107509180701532,0.231616721712133,0.231616721712133,1.2093023255813955,123.53
25,Formula,0.9175531914893618,0.9332024819551727,-0.015649290465810983,0.015649290465810983,2.62,221.84
26,Formula,0.33107752264588164,0.13213878688109404,0.1989387357647876,0.1989387357647876,0.4148514851485149,95.32
27,Formula,0.574125763640194,0.6035203241737369,-0.029394560533542946,0.029394560533542946,1.328712871287129,169.77
28,Formula,0.5743116395494369,0.39546663289856904,0.17884500665086783,0.17884500665086783,1.3294117647058825,136.91
29,Formula,0.6143617021276595,0.868431049765734,-0.25406934763807454,0.25406934763807454,1.4799999999999998,211.61
30,Formula,0.7541706963249517,0.5235532480688868,0.2306174482560649,0.2306174482560649,2.0056818181818183,157.14
31,Formula,0.4441489361702128,0.4861972901101685,-0.04204835393995571,0.04204835393995571,0.84,151.24
32,Formula,0.6808510638297873,0.8440547043180955,-0.16320364048830815,0.16320364048830815,1.73,207.76
33,Formula,0.6118585732165205,0.7138786881094086,-0.10202011489288809,0.10202011489288809,1.4705882352941169,187.2
34,Formula,0.523936170212766,0.7588957832088135,-0.2349596129960475,0.2349596129960475,1.14,194.31
35,Formula,0.5212765957446809,0.6076358110674939,-0.08635921532281299,0.08635921532281299,1.13,170.42
36,Formula,0.31136721828211195,0.0,0.31136721828211195,0.31136721828211195,0.34074074074074073,74.45
37,Formula,0.5891449960598897,0.8619095859187033,-0.2727645898588136,0.2727645898588136,1.3851851851851849,210.58
38,Formula,0.7553191489361704,0.8884386475876915,-0.13311949865152117,0.13311949865152117,2.0100000000000002,214.77
39,Formula,0.7505147563486617,0.5414081296694948,0.2091066266791669,0.2091066266791669,1.9919354838709677,159.96
40,Formula,0.8962765957446809,0.9779663163226541,-0.08168972057797319,0.08168972057797319,2.54,228.91
41,Formula,0.47074468085106386,0.703811574015449,-0.23306689316438517,0.23306689316438517,0.9399999999999998,185.61
42,Formula,0.7393617021276597,0.6899455489426364,0.04941615318502335,0.04941615318502335,1.95,183.42
43,Formula,0.416649482034984,0.5569203494998101,-0.1402708674648261,0.1402708674648261,0.7366020524515394,162.41
44,Formula,0.6777079303675049,0.5822464226921615,0.09546150767534334,0.09546150767534334,1.7181818181818183,166.41
45,Formula,0.8377659574468085,0.8950234266177031,-0.05725746917089458,0.05725746917089458,2.32,215.81
46,Formula,0.6382978723404256,0.3945802203368368,0.24371765200358875,0.24371765200358875,1.5699999999999998,136.77
47,Formula,0.9335106382978723,0.8254400405217172,0.10807059777615513,0.10807059777615513,2.6799999999999997,204.82
48,Formula,0.6914893617021276,0.7932759275674307,-0.1017865658653031,0.1017865658653031,1.7699999999999998,199.74
49,Formula,0.3111702127659575,0.586741800683804,-0.27557158791784647,0.27557158791784647,0.34,167.12
50,Formula,0.6436170212765959,0.8615930100037988,-0.21797598872720292,0.21797598872720292,1.5900000000000003,210.53
51,Formula,0.5930851063829787,0.6368874256046599,-0.04380231922168121,0.04380231922168121,1.4,175.04
52,Formula,0.8351063829787235,0.8911612004558693,-0.0560548174771458,0.0560548174771458,2.31,215.2
53,Formula,0.7433425938474049,0.8737495251361277,-0.13040693128872283,0.13040693128872283,1.9649681528662422,212.45
54,Formula,0.7101063829787236,0.48835000633151837,0.22175637664720527,0.22175637664720527,1.8400000000000005,151.58
55,Formula,0.6462765957446808,0.8749525136127644,-0.2286759178680836,0.2286759178680836,1.5999999999999999,212.64
56,Formula,0.47074468085106386,0.4605546410029125,0.010190039848151367,0.010190039848151367,0.9400000000000001,147.19
57,Formula,0.6835106382978723,0.5272888438647587,0.15622179443311357,0.15622179443311357,1.7399999999999998,157.73
58,Formula,0.538840320202233,0.462897302773205,0.07594301742902804,0.07594301742902804,1.1960396039603962,147.56
59,Formula,0.763308794617502,0.7469925288084083,0.016316265809093733,0.016316265809093733,2.0400410677618073,192.43
60,Formula,0.7659574468085106,0.5597062175509687,0.2062512292575419,0.2062512292575419,2.05,162.85
66,Formula,0.7686170212765959,0.7840319108522223,-0.015414889575626423,0.015414889575626423,2.0600000000000005,198.28
67,Formula,1.0,0.8216411295428643,0.17835887045713572,0.17835887045713572,2.9299999999999997,204.22
68,Formula,0.796133387888707,0.7317335697100166,0.06439981817869045,0.06439981817869045,2.1634615384615383,190.02
69,Formula,0.5616404137768898,0.42003292389515,0.14160748988173977,0.14160748988173977,1.281767955801105,140.79
70,Formula,0.7340797129145963,1.0,-0.2659202870854037,0.2659202870854037,1.930139720558882,232.39
