Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.6545105566218811,0.4918323413954666,0.16267821522641446,0.16267821522641446,1.58,152.13
2,Formula,0.8368522072936659,0.8437381284031911,-0.006885921109525128,0.006885921109525128,2.5299999999999994,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-1.8299999999999998,188.99
4,Formula,0.7142504033573802,0.7759275674306698,-0.0616771640732896,0.0616771640732896,1.891244601491951,197.0
5,Formula,0.6419506922833238,0.7880840825629986,-0.14613339027967476,0.14613339027967476,1.5145631067961167,198.92
6,Formula,0.5009596928982726,0.21267569963277197,0.2882839932655006,0.2882839932655006,0.78,108.04
7,Formula,0.6314779270633397,0.5909839179435228,0.04049400911981693,0.04049400911981693,1.46,167.79
8,Formula,0.6084452975047985,0.4674559959478283,0.1409893015569702,0.1409893015569702,1.3399999999999999,148.28
9,Formula,0.8330134357005758,0.7442066607572496,0.08880677494332623,0.08880677494332623,2.5100000000000002,191.99
10,Formula,0.6419506922833238,0.49145245029758133,0.15049824198574246,0.15049824198574246,1.5145631067961167,152.07
11,Formula,0.38483685220729363,0.39894896796251744,-0.014112115755223809,0.014112115755223809,0.17500000000000004,137.46
12,Formula,0.5671785028790787,0.6829175636317589,-0.11573906075268026,0.11573906075268026,1.1249999999999998,182.31
13,Formula,0.5940192289152403,0.6654425731290364,-0.07142334421379615,0.07142334421379615,1.264840182648402,179.55
14,Formula,0.8636550589525637,0.8953400025326075,-0.03168494358004381,0.03168494358004381,2.669642857142857,215.86
15,Formula,0.7124411097539697,0.8893250601494237,-0.17688395039545401,0.17688395039545401,1.8818181818181818,214.91
16,Formula,0.5859532436251416,0.542294542231227,0.04365870139391459,0.04365870139391459,1.2228163992869874,160.1
17,Formula,0.7666013185940925,0.8108142332531342,-0.04421291465904165,0.04421291465904165,2.1639928698752224,202.51
18,Formula,0.6506717850287908,0.6812713688742561,-0.03059958384546535,0.03059958384546535,1.56,182.05
19,Formula,0.814867358387345,0.8295555274154741,-0.014688169028129083,0.014688169028129083,2.4154589371980677,205.47
20,Formula,0.6122840690978886,0.7937191338482968,-0.18143506475040827,0.18143506475040827,1.3599999999999999,199.81
21,Formula,0.640002258100937,0.5935798404457389,0.04642241765519817,0.04642241765519817,1.5044117647058823,168.2
22,Formula,0.823190696624139,0.8778650120298847,-0.05467431540574563,0.05467431540574563,2.4588235294117644,213.1
23,Formula,0.7591170825335892,0.7797897935925036,-0.020672711058914328,0.020672711058914328,2.125,197.61
24,Formula,0.4299424184261036,0.3107509180701532,0.11919150035595039,0.11919150035595039,0.41000000000000003,123.53
25,Formula,0.7972631491735594,0.9332024819551727,-0.1359393327816133,0.1359393327816133,2.3237410071942444,221.84
31,Formula,0.44145873320537427,0.4861972901101685,-0.044738556904794224,0.044738556904794224,0.46999999999999986,151.24
32,Formula,0.6295585412667946,0.8440547043180955,-0.21449616305130093,0.21449616305130093,1.45,207.76
33,Formula,0.6698656429942418,0.7138786881094086,-0.04401304511516679,0.04401304511516679,1.66,187.2
34,Formula,0.5431861804222649,0.7588957832088135,-0.2157096027865486,0.2157096027865486,0.9999999999999998,194.31
35,Formula,0.6122840690978886,0.6076358110674939,0.004648258030394703,0.004648258030394703,1.3599999999999999,170.42
36,Formula,0.302357585195379,0.0,0.302357585195379,0.302357585195379,-0.2547169811320753,74.45
37,Formula,0.504255242096114,0.8619095859187033,-0.3576543438225892,0.3576543438225892,0.7971698113207547,210.58
38,Formula,0.7623621638414952,0.8884386475876915,-0.1260764837461963,0.1260764837461963,2.141906873614191,214.77
39,Formula,0.7234384627915378,0.5414081296694948,0.18203033312204298,0.18203033312204298,1.9391143911439117,159.96
40,Formula,0.7720625802620859,0.9779663163226541,-0.20590373606056822,0.20590373606056822,2.192446043165467,228.91
41,Formula,0.4587332053742802,0.703811574015449,-0.24507836864116883,0.24507836864116883,0.5599999999999999,185.61
