Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Measured_Value
1,Formula,0.8300000000000001,0.3275944907110825,0.5024055092889176,0.5024055092889176,160.39
2,Formula,1.6099999999999999,0.7990070467648941,0.8109929532351058,0.8109929532351058,219.26
3,Formula,1.125523012552301,0.6662395900064061,0.45928342254589494,0.45928342254589494,202.68
4,Formula,1.1970826580226905,0.6748878923766815,0.5221947656460091,0.5221947656460091,203.76
5,Formula,1.2026431718061674,0.7029147982062779,0.49972837359988953,0.49972837359988953,207.26
6,Formula,0.2899999999999998,0.09817424727738633,0.19182575272261349,0.19182575272261349,131.74
7,Formula,1.0499999999999998,0.44058295964125554,0.6094170403587442,0.6094170403587442,174.5
8,Formula,1.5500000000000003,0.32599295323510563,1.2240070467648947,1.2240070467648947,160.19
9,Formula,1.6641509433962263,0.538036515054452,1.1261144283417743,1.1261144283417743,186.67
10,Formula,1.2026431718061674,0.2443145419602819,0.9583286298458855,0.9583286298458855,149.99
11,Formula,0.26916002452483134,0.23478539397821913,0.03437463054661222,0.03437463054661222,148.8
12,Formula,1.2593500919681178,0.5297885970531708,0.7295614949149469,0.7295614949149469,185.64
13,Formula,0.9614003590664274,0.4622037155669441,0.4991966434994833,0.4991966434994833,177.2
14,Formula,2.9665738161559885,0.7501601537475976,2.216413662408391,2.216413662408391,213.16
15,Formula,1.5699999999999998,0.715486867392697,0.8545131326073029,0.8545131326073029,208.83
16,Formula,0.7999999999999999,0.48086162716207553,0.3191383728379244,0.3191383728379244,179.53
17,Formula,1.85,0.6889013452914796,1.1610986547085205,1.1610986547085205,205.51
18,Formula,1.5900000000000003,0.5426809737347853,1.047319026265215,1.047319026265215,187.25
19,Formula,1.9900000000000002,0.67152466367713,1.3184753363228703,1.3184753363228703,203.34
20,Formula,1.3199999999999998,0.6775304292120435,0.6424695707879563,0.6424695707879563,204.09
21,Formula,1.02,0.4372998078155028,0.5827001921844972,0.5827001921844972,174.09
22,Formula,1.9700000000000002,0.8253523382447149,1.1446476617552852,1.1446476617552852,222.55
23,Formula,1.2694610778443112,0.779788597053171,0.4896724807911401,0.4896724807911401,216.86
24,Formula,0.6977401129943502,0.1776905829596411,0.5200495300347091,0.5200495300347091,141.67
25,Formula,1.6900000000000002,0.8753203074951952,0.814679692504805,0.814679692504805,228.79
26,Formula,-0.53,0.0,-0.53,0.53,119.48
27,Formula,0.5700000000000001,0.5124119154388211,0.05758808456117892,0.05758808456117892,183.47
28,Formula,1.0000000000000002,0.23694746957078786,0.7630525304292124,0.7630525304292124,149.07
29,Formula,1.5949367088607596,0.7539237668161434,0.8410129420446162,0.8410129420446162,213.63
30,Formula,1.5699999999999998,0.34224855861627157,1.2277514413837283,1.2277514413837283,162.22
31,Formula,0.2599999999999999,0.38332799487507996,-0.12332799487508006,0.12332799487508006,167.35
32,Formula,1.06,0.7980461242793079,0.2619538757206922,0.2619538757206922,219.14
33,Formula,1.23,0.5848014093529788,0.6451985906470212,0.6451985906470212,192.51
34,Formula,0.5399999999999999,0.5576553491351697,-0.01765534913516975,0.01765534913516975,189.12
35,Formula,0.9500000000000002,0.415679051889814,0.5343209481101862,0.5343209481101862,171.39
36,Formula,0.4100000000000001,0.4268097373478539,-0.016809737347853793,0.016809737347853793,172.78
37,Formula,1.53,0.5195387572069187,1.0104612427930815,1.0104612427930815,184.36
38,Formula,1.1232372777437154,0.32351057014734136,0.7997267075963741,0.7997267075963741,159.88
39,Formula,1.41,0.4314541960281871,0.9785458039718129,0.9785458039718129,173.36
40,Formula,1.8421494542401342,0.8010089686098653,1.0411404856302688,1.0411404856302688,219.51
41,Formula,1.1346153846153846,0.2340647021140295,0.9005506825013551,0.9005506825013551,148.71
42,Formula,2.2884615384615388,0.653747597693786,1.6347139407677527,1.6347139407677527,201.12
43,Formula,0.844924812030075,0.5247437540038435,0.3201810580262314,0.3201810580262314,185.01
44,Formula,-1.3699999999999999,0.5241832158872517,-1.8941832158872516,1.8941832158872516,184.94
45,Formula,1.1679261125104954,0.7443145419602818,0.4236115705502136,0.4236115705502136,212.43
46,Formula,0.14000000000000007,0.6530269058295963,-0.5130269058295962,0.5130269058295962,201.03
47,Formula,1.07,0.8095771941063421,0.26042280589365796,0.26042280589365796,220.58
48,Formula,1.5699999999999998,0.5997757847533631,0.9702242152466367,0.9702242152466367,194.38
49,Formula,0.5300000000000002,0.41615951313260713,0.11384048686739312,0.11384048686739312,171.45
50,Formula,0.47,1.0,-0.53,0.53,244.36
51,Formula,0.9300000000000002,0.20555733504163998,0.7244426649583602,0.7244426649583602,145.15
52,Formula,1.6400000000000001,0.3479340166559897,1.2920659833440105,1.2920659833440105,162.93
53,Formula,0.75,0.3251921844971172,0.4248078155028828,0.4248078155028828,160.09
54,Formula,0.7735220649458782,0.6604740550928891,0.11304800985298902,0.11304800985298902,201.96
55,Formula,1.309823677581864,0.32967648942985267,0.9801471881520112,0.9801471881520112,160.65
56,Formula,1.11,0.42376681614349776,0.6862331838565023,0.6862331838565023,172.4
57,Formula,2.1199999999999997,0.32767456758488145,1.7923254324151183,1.7923254324151183,160.4
58,Formula,1.0399999999999998,0.011691223574631595,1.0283087764253682,1.0283087764253682,120.94
59,Formula,0.46249999999999986,0.27722613709160787,0.18527386290839198,0.18527386290839198,154.1
60,Formula,1.6935483870967742,0.6352498398462524,1.058298547250522,1.058298547250522,198.81
