Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
35,Formula,0.5057949004875709,0.6076358110674939,-0.10184091057992295,0.10184091057992295,1.0399999999999998,170.42
36,Formula,0.29005442952137606,0.0,0.29005442952137606,0.29005442952137606,0.040322580645161255,74.45
37,Formula,0.5337109794993309,0.8619095859187033,-0.3281986064193724,0.3281986064193724,1.1693548387096775,210.58
38,Formula,0.7320578299259917,0.8884386475876915,-0.15638081766169987,0.15638081766169987,2.0884353741496597,214.77
39,Formula,0.7129725841259691,0.5414081296694948,0.17156445445647428,0.17156445445647428,2.0,159.96
40,Formula,0.7779251346193989,0.9779663163226541,-0.20004118170325513,0.20004118170325513,2.3009708737864076,228.91
46,Formula,0.6193814749143203,0.3945802203368368,0.22480125457748346,0.22480125457748346,1.5663265306122451,136.77
47,Formula,0.8197765558145567,0.8254400405217172,-0.005663484707160493,0.005663484707160493,2.4948979591836737,204.82
48,Formula,0.7086563823835024,0.7932759275674307,-0.08461954518392834,0.08461954518392834,1.9799999999999998,199.74
49,Formula,0.4151546638957717,0.586741800683804,-0.17158713678803228,0.17158713678803228,0.6199999999999999,167.12
50,Formula,0.5813284309807369,0.8615930100037988,-0.2802645790230619,0.2802645790230619,1.3900000000000001,210.53
51,Formula,0.540324514427304,0.6368874256046599,-0.09656291117735594,0.09656291117735594,1.2000000000000002,175.04
52,Formula,0.7216049876109024,0.8911612004558693,-0.1695562128449669,0.1695562128449669,2.04,215.2
53,Formula,0.8144033250739349,0.8737495251361277,-0.05934620006219282,0.05934620006219282,2.4699999999999998,212.45
54,Formula,0.5511150187834706,0.48835000633151837,0.0627650124519522,0.0627650124519522,1.25,151.58
55,Formula,0.6762848693150028,0.8749525136127644,-0.19866764429776163,0.19866764429776163,1.83,212.64
56,Formula,0.5144273039725042,0.4605546410029125,0.053872662969591756,0.053872662969591756,1.08,147.19
57,Formula,0.7021820797698025,0.5272888438647587,0.1748932359050438,0.1748932359050438,1.9499999999999997,157.73
58,Formula,0.5840210459996441,0.462897302773205,0.1211237432264391,0.1211237432264391,1.4024767801857583,147.56
59,Formula,0.7499749296594356,0.7469925288084083,0.0029824008510273003,0.0029824008510273003,2.171457905544148,192.43
60,Formula,0.7431859963232356,0.5597062175509687,0.18347977877226684,0.18347977877226684,2.14,162.85
61,Formula,0.732395491967069,0.6962770672407242,0.036118424726344744,0.036118424726344744,2.09,184.42
62,Formula,0.9330988729917672,0.6683550715461567,0.2647438014456105,0.2647438014456105,3.02,180.01
63,Formula,0.574854128367037,0.3108142332531341,0.26403989511390286,0.26403989511390286,1.3599999999999999,123.54
64,Formula,0.45986716155802304,0.5726858300620489,-0.11281866850402583,0.11281866850402583,0.8271844660194173,164.9
65,Formula,0.7626089041643355,0.729327592756743,0.033281311407592495,0.033281311407592495,2.2300000000000004,189.64
66,Formula,0.8100871233314684,0.7840319108522223,0.026055212479246026,0.026055212479246026,2.45,198.28
67,Formula,1.0,0.8216411295428643,0.17835887045713572,0.17835887045713572,3.33,204.22
68,Formula,0.7523994269658085,0.7317335697100166,0.020665857255791953,0.020665857255791953,2.1826923076923075,190.02
69,Formula,0.6283177985693033,0.42003292389515,0.20828487467415324,0.20828487467415324,1.6077348066298343,140.79
70,Formula,0.7345535928383023,1.0,-0.26544640716169765,0.26544640716169765,2.1,232.39
