Experiment_ID,Node,Predicted_Value,Measured_Value,Residual,Absolute_Error,Original_Predicted_Value,Original_Measured_Value
1,Formula,0.4592729720632784,0.4918323413954666,-0.032559369332188226,0.032559369332188226,0.3400000000000001,152.13
2,Formula,0.6592056546617302,0.8437381284031911,-0.18453247374146087,0.18453247374146087,1.2200000000000002,207.71
3,Formula,0.0,0.725212105862986,-0.725212105862986,0.725212105862986,-1.6814814814814814,188.99
4,Formula,0.746608449960414,0.7759275674306698,-0.02931911747025584,0.02931911747025584,1.604701784936874,197.0
5,Formula,0.641362438531824,0.7880840825629986,-0.1467216440311746,0.1467216440311746,1.1414634146341462,198.92
6,Formula,0.4312638269004922,0.21267569963277197,0.21858812726772023,0.21858812726772023,0.21671826625387014,108.04
7,Formula,0.6174287461977651,0.5909839179435228,0.026444828254242325,0.026444828254242325,1.0361197110423115,167.79
8,Formula,0.6932539664242934,0.4674559959478283,0.2257979704764651,0.2257979704764651,1.3698630136986303,148.28
9,Formula,0.8337972192734899,0.7442066607572496,0.08959055851624032,0.08959055851624032,1.9884615384615385,191.99
10,Formula,0.641362438531824,0.49145245029758133,0.14990998823424262,0.14990998823424262,1.1414634146341462,152.07
16,Formula,0.5766625147122824,0.542294542231227,0.03436797248105539,0.03436797248105539,0.8566878980891719,160.1
17,Formula,0.8060294095577849,0.8108142332531342,-0.004784823695349272,0.004784823695349272,1.8662420382165608,202.51
18,Formula,0.7455402221474252,0.6812713688742561,0.06426885327316911,0.06426885327316911,1.6,182.05
19,Formula,0.7614439582632111,0.8295555274154741,-0.06811156915226302,0.06811156915226302,1.67,205.47
20,Formula,0.65920565466173,0.7937191338482968,-0.13451347918656686,0.13451347918656686,1.2199999999999998,199.81
21,Formula,0.5728710871760351,0.5935798404457389,-0.020708753269703783,0.020708753269703783,0.8400000000000001,168.2
22,Formula,0.7728037697744867,0.8778650120298847,-0.10506124225539792,0.10506124225539792,1.72,213.1
23,Formula,0.775205222156145,0.7797897935925036,-0.004584571436358598,0.004584571436358598,1.7305699481865284,197.61
24,Formula,0.4348027151987628,0.3107509180701532,0.12405179712860959,0.12405179712860959,0.23229461756373937,123.53
25,Formula,0.913665432514305,0.9332024819551727,-0.01953704944086776,0.01953704944086776,2.34,221.84
26,Formula,0.3285683172629537,0.13213878688109404,0.19642953038185967,0.19642953038185967,-0.23529411764705876,95.32
27,Formula,0.5452136389640624,0.6035203241737369,-0.058306685209674525,0.058306685209674525,0.718266253869969,169.77
28,Formula,0.6922834714063909,0.39546663289856904,0.29681683850782187,0.29681683850782187,1.3655913978494623,136.91
29,Formula,0.6852360926377535,0.868431049765734,-0.1831949571279805,0.1831949571279805,1.3345724907063197,211.61
30,Formula,0.6548112012613156,0.5235532480688868,0.13125795319242883,0.13125795319242883,1.2006578947368423,157.14
31,Formula,0.40474587680915514,0.4861972901101685,-0.08145141330101335,0.08145141330101335,0.09999999999999995,151.24
32,Formula,0.6024065971053518,0.8440547043180955,-0.24164810721274366,0.24164810721274366,0.9699999999999999,207.76
33,Formula,0.6816720558796957,0.7138786881094086,-0.03220663222971287,0.03220663222971287,1.3188854489164088,187.2
34,Formula,0.5069841804106362,0.7588957832088135,-0.25191160279817726,0.25191160279817726,0.55,194.31
35,Formula,0.6433019185459442,0.6076358110674939,0.03566610747845034,0.03566610747845034,1.1500000000000004,170.42
36,Formula,0.34365533490407274,0.0,0.34365533490407274,0.34365533490407274,-0.16888888888888892,74.45
37,Formula,0.5930663076405251,0.8619095859187033,-0.2688432782781781,0.2688432782781781,0.928888888888889,210.58
38,Formula,0.7500841467519355,0.8884386475876915,-0.13835450083575607,0.13835450083575607,1.62,214.77
39,Formula,0.672837428475261,0.5414081296694948,0.13142929880576615,0.13142929880576615,1.28,159.96
40,Formula,0.8773140356782227,0.9779663163226541,-0.10065228064443132,0.10065228064443132,2.1799999999999997,228.91
41,Formula,0.4123888836324098,0.703811574015449,-0.29142269038303925,0.29142269038303925,0.13364055299539163,185.61
42,Formula,0.6432495691841411,0.6899455489426364,-0.046695979758495265,0.046695979758495265,1.149769585253456,183.42
43,Formula,0.5252256594743996,0.5569203494998101,-0.03169469002541048,0.03169469002541048,0.6302895322939867,162.41
44,Formula,0.5524234264557388,0.5822464226921615,-0.029822996236422705,0.029822996236422705,0.75,166.41
45,Formula,0.8409626388421408,0.8950234266177031,-0.054060787775562225,0.054060787775562225,2.0200000000000005,215.81
46,Formula,0.5793282431929707,0.3945802203368368,0.1847480228561339,0.1847480228561339,0.8684210526315789,136.77
47,Formula,0.8296028273308651,0.8254400405217172,0.004162786809147945,0.004162786809147945,1.97,204.82
48,Formula,0.675109390777516,0.7932759275674307,-0.11816653678991473,0.11816653678991473,1.29,199.74
49,Formula,0.3206832716257153,0.586741800683804,-0.2660585290580887,0.2660585290580887,-0.2699999999999999,167.12
50,Formula,0.6478458431504543,0.8615930100037988,-0.2137471668533445,0.2137471668533445,1.17,210.53
51,Formula,0.49789633120161564,0.6368874256046599,-0.1389910944030443,0.1389910944030443,0.5100000000000001,175.04
52,Formula,0.6978290138000675,0.8911612004558693,-0.19333218665580187,0.19333218665580187,1.3900000000000003,215.2
53,Formula,0.7614439582632111,0.8737495251361277,-0.1123055668729166,0.1123055668729166,1.6700000000000002,212.45
54,Formula,0.5933187478963312,0.48835000633151837,0.10496874156481284,0.10496874156481284,0.9299999999999999,151.58
55,Formula,0.5433355772467183,0.8749525136127644,-0.33161693636604606,0.33161693636604606,0.7100000000000002,212.64
56,Formula,0.5501514641534837,0.4605546410029125,0.08959682315057121,0.08959682315057121,0.74,147.19
57,Formula,0.7432682598451701,0.5272888438647587,0.21597941598041137,0.21597941598041137,1.59,157.73
58,Formula,0.5428689926253059,0.462897302773205,0.07997168985210085,0.07997168985210085,0.7079463364293087,147.56
59,Formula,0.6773347008764394,0.7469925288084083,-0.06965782793196884,0.06965782793196884,1.299794661190965,192.43
60,Formula,0.82733086502861,0.5597062175509687,0.26762464747764125,0.26762464747764125,1.9599999999999997,162.85
61,Formula,0.6410299562436891,0.6962770672407242,-0.055247110997035165,0.055247110997035165,1.1400000000000001,184.42
62,Formula,0.8545944126556716,0.6683550715461567,0.1862393411095149,0.1862393411095149,2.08,180.01
63,Formula,0.5251598788286772,0.3108142332531341,0.2143456455755431,0.2143456455755431,0.6299999999999999,123.54
64,Formula,0.45787989084423913,0.5726858300620489,-0.11480593921780974,0.11480593921780974,0.3338683788121991,164.9
65,Formula,0.6796533153820263,0.729327592756743,-0.049674277374716636,0.049674277374716636,1.31,189.64
66,Formula,0.8046112420060587,0.7840319108522223,0.020579331153836367,0.020579331153836367,1.8599999999999999,198.28
67,Formula,1.0,0.8216411295428643,0.17835887045713572,0.17835887045713572,2.7199999999999993,204.22
68,Formula,0.8691874012893872,0.7317335697100166,0.13745383157937063,0.13745383157937063,2.144230769230769,190.02
69,Formula,0.60169111726431,0.42003292389515,0.18165819336916,0.18165819336916,0.9668508287292816,140.79
70,Formula,0.6478458431504543,1.0,-0.35215415684954565,0.35215415684954565,1.17,232.39
